itemID,sellingPrice,sellingCurrency,shippingPrice,shippingCurrency,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
111645104351,129.99,USD,0.0,USD,Buyer,Notebook,Acer,Windows 7,15.0,80.0,4.0,AMD,2.00,null,null,Used
301599779266,149.99,USD,19.95,USD,Buyer,Notebook,Toshiba,Windows Vista,16.0,500.0,4.0,INTEL,2.13,null,Integrated,Used
281670180246,1.25,USD,null,USD,null,Notebook,Asus,Windows 7,15.6,320.0,4.0,INTEL,2.20,null,null,Used
201335881390,120.0,USD,null,USD,null,null,Dell,Windows 7,14.1,250.0,4.0,INTEL,2.50,null,null,Seller refurbished
261864267883,50.0,USD,16.85,USD,null,null,null,null,null,null,null,null,null,null,null,Used
221748375562,99.0,USD,null,USD,null,Laptop,Asus,null,15.6,null,3.0,null,2.00,null,null,Used
131490840225,455.0,USD,20.0,USD,null,Notebook,Asus,Windows 7,17.3,750.0,8.0,INTEL,2.00,null,Dedicated,Used
111653186646,89.99,USD,null,USD,null,Netbook,HP,Windows 8,14.0,500.0,6.0,INTEL,1.73,null,null,Used
261857173015,36.0,USD,15.0,USD,Buyer,Notebook,Sony,Windows XP,15.4,160.0,1.0,INTEL,1.5,null,null,Used
311344226684,170.0,USD,9.99,USD,Buyer,null,Dell,Windows 7,14.1,128.0,4.0,INTEL,2.50,null,null,Manufacturer refurbished
331533453562,120.0,USD,null,USD,null,Notebook,Acer,Windows 7,15.6,500.0,4.0,INTEL,2.53,null,Integrated,Used
281631920454,136.99,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,14.1,80.0,2.0,INTEL,2.40,null,null,Seller refurbished
171759267175,50.0,USD,17.9,USD,null,Notebook,Asus,Windows XP,10.1,160.0,1.0,INTEL,null,null,null,Used
191545254926,475.8,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,14.0,1000.0,8.0,INTEL,1.7,null,Integrated,Manufacturer refurbished
201336087931,118.49,USD,null,USD,null,Notebook,Toshiba,Windows 7,15.6,500.0,4.0,AMD,1.4,2011,Dedicated,Manufacturer refurbished
371309087343,120.0,USD,20.0,USD,Buyer,Notebook,Lenovo,Windows 7,15.0,160.0,4.0,INTEL,2.53,null,null,Used
121632036553,27.99,USD,13.99,USD,Buyer,null,Dell,null,null,null,null,null,null,null,null,Used
361274168148,79.0,USD,0.0,USD,null,Netbook,Asus,Windows 7,10.1,160.0,1.0,ATOM,1.6,null,Integrated,Used
201334781946,929.99,USD,0.0,USD,null,null,Asus,null,17.3,null,null,null,null,null,null,New other (see details)
151658393672,750.0,USD,30.0,USD,null,Netbook,null,Windows 8,17.1,1000.0,12.0,INTEL,2.40,null,Dedicated,Used
141610659860,87.99,USD,0.0,USD,Buyer,Notebook,null,null,null,null,null,null,null,null,null,Used
261862704523,265.0,USD,23.0,USD,Buyer,Notebook,Asus,Windows 7,15.6,500.0,8.0,INTEL,2.2,null,Dedicated,Used
111645034552,309.95,USD,0.0,USD,Buyer,Notebook,Asus,Windows 8,15.6,500.0,4.0,null,2.58,null,null,New
271841701443,749.0,USD,0.0,USD,Buyer,Notebook,null,Windows 8,15.6,1000.0,8.0,INTEL,1.6,null,Dedicated,Manufacturer refurbished
371311400808,39.99,USD,null,USD,null,null,HP,null,null,null,null,null,null,null,null,Used
291442620589,129.99,USD,12.99,USD,Buyer,Notebook,Gateway,null,null,null,null,null,null,null,null,Used
141641856754,49.0,USD,0.0,USD,Buyer,null,Acer,null,null,null,null,null,null,null,null,Used
261862382508,208.99,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,15.6,500.0,4.0,INTEL,2.30,null,null,Used
201333125843,45.0,USD,0.0,USD,Buyer,Notebook,HP,null,null,null,null,null,null,null,null,Used
400906782676,399.97,USD,null,USD,Buyer,Notebook,Lenovo,Windows 7,28.0,750.0,16.0,INTEL,2.60,null,Integrated,Seller refurbished
381235168494,149.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
201333140778,52.0,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
141636660423,125.0,USD,12.0,USD,null,Notebook,Dell,Windows 7,14.1,100.0,4.0,INTEL,2.00,null,Integrated,Used
391118788387,41.0,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
381227230850,409.88,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,15.6,1000.0,8.0,AMD,null,null,Dedicated,New other (see details)
201333281685,353.53,USD,0.0,USD,null,Notebook,Toshiba,Windows 8,17.3,1000.0,8.0,null,2.50,null,null,New other (see details)
361273730063,165.0,USD,0.0,USD,Buyer,Laptop,Fujitsu,Windows 7,null,null,3.0,INTEL,2.40,null,Integrated,Used
111650793447,300.0,USD,15.0,USD,null,null,HP,null,15.6,null,null,null,null,null,null,Manufacturer refurbished
201334479144,240.38,USD,12.25,USD,Buyer,Notebook,Sony,Windows 8,null,750.0,6.0,INTEL,2.60,null,Integrated,Used
131490795994,274.99,USD,0.0,USD,Buyer,Laptop,Asus,Windows 8,15.6,500.0,4.0,INTEL,2.16,null,Integrated,New
301597682224,99.0,USD,0.0,USD,Buyer,null,HP,null,null,null,null,null,2.16,null,null,Used
141646080064,100.0,USD,12.0,USD,null,Notebook,HP,Windows Vista,15.4,160.0,2.0,INTEL,2.40,2007,Integrated,Used
391118143616,52.0,USD,15.0,USD,null,Notebook,HP,null,14.0,null,2.0,INTEL,2.50,null,Dedicated,For parts or not working
261858476920,549.99,USD,19.0,USD,Buyer,Notebook,Dell,Windows 8,15.6,1000.0,8.0,INTEL,3.0,null,null,Manufacturer refurbished
381232850729,140.0,USD,10.0,USD,Buyer,Notebook,Fujitsu,Not included,13.3,null,4.0,INTEL,2.50,null,null,For parts or not working
151659240106,45.97,USD,null,USD,Buyer,Notebook,Dell,Not included,15.4,null,2.0,INTEL,2.00,null,null,Used
361277462966,127.5,USD,null,USD,Seller,null,null,Not included,null,null,null,null,null,null,null,Seller refurbished
261817264272,819.99,USD,null,USD,Buyer,Notebook,Lenovo,Windows 8,14.0,512.0,16.0,INTEL,3.00,null,Dedicated,Manufacturer refurbished
391122566247,31.0,USD,16.0,USD,null,null,Dell,null,15.0,null,null,null,null,null,null,Seller refurbished
271846797775,324.2,CAD,53.36,USD,null,null,null,null,null,null,null,null,null,null,null,Used
171761427163,150.38,USD,12.76,USD,Buyer,Notebook,HP,Windows 7,15.4,250.0,2.0,INTEL,2.53,null,Integrated,Used
191547873642,799.99,USD,0.0,USD,Buyer,Laptop,null,Windows 8,null,null,null,null,2.9,null,null,New
121631717915,169.99,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,14.1,320.0,4.0,AMD,2.3,null,Integrated,Seller refurbished
381232660804,56.51,USD,24.0,USD,Buyer,Notebook,Lenovo,null,15.4,null,null,null,null,null,Integrated,Used
281672170247,174.99,USD,26.62,USD,null,Netbook,Acer,Windows 8,11.6,null,null,AMD,1.00,null,Integrated,Used
131492092141,227.5,USD,24.0,USD,Buyer,Notebook,Dell,Not included,17.3,null,null,null,null,null,Dedicated,Used
221753671661,849.99,USD,null,USD,null,null,null,null,null,null,null,null,null,2013,null,Used
161667846293,13.5,USD,24.0,USD,Buyer,Notebook,Dell,null,14.1,null,null,null,null,null,Integrated,Used
201336498361,329.99,USD,0.0,USD,Buyer,null,Lenovo,Windows 8,null,null,null,null,2.0,null,Integrated,New
161680664816,379.99,USD,19.99,USD,null,null,Dell,null,null,null,null,null,null,null,null,Manufacturer refurbished
251924723335,168.15,USD,12.99,USD,Buyer,Notebook,HP,null,null,null,null,null,null,null,null,Used
361177642419,214.92,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,14.1,320.0,4.0,INTEL,2.50,null,Integrated,Used
121630549536,99.99,USD,null,USD,null,null,Lenovo,Windows 7,15.4,100.0,2.0,INTEL,2.20,null,null,Used
161682298624,129.0,USD,0.0,USD,null,Notebook,Dell,Not included,17.0,250.0,3.0,INTEL,1.80,null,Integrated,Used
301599466428,30.0,USD,0.0,USD,Buyer,Notebook,Acer,Windows XP,8.9,160.0,1.0,INTEL,1.6,null,null,Used
381221807840,99.99,USD,0.0,USD,null,Netbook,Acer,null,null,null,null,null,null,null,null,Seller refurbished
181723265075,170.0,USD,0.0,USD,null,Notebook,HP,Windows Vista,11.6,320.0,2.0,null,1.3,null,Integrated,Used
231536279316,21.86,USD,10.63,USD,null,null,HP,null,null,null,null,null,null,null,null,For parts or not working
191564387458,155.0,USD,0.0,USD,null,Notebook,HP,Chrome OS,14.0,null,4.0,INTEL,null,null,null,Used
400907177488,76.0,USD,0.0,USD,null,null,null,null,null,null,null,null,null,null,null,Seller refurbished
281669373057,625.0,USD,0.0,USD,Buyer,Notebook,Asus,Windows 7,15.6,1000.0,8.0,INTEL,3,null,Dedicated,Seller refurbished
121628659169,2.5,USD,16.0,USD,null,null,Toshiba,Windows Vista,17.3,160.0,2.0,AMD,null,null,null,For parts or not working
400907142494,70.0,USD,0.0,USD,Buyer,null,HP,null,null,null,3.0,AMD,2.00,null,null,Used
261370143776,161.99,USD,0.0,USD,Buyer,null,Dell,Windows 7,17.0,200.0,2.048,INTEL,2.0,null,null,Used
201336091659,31.0,USD,null,USD,null,Notebook,Toshiba,Windows Vista,15.4,320.0,3.0,AMD,2,null,null,Used
141638904754,359.8,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,15.6,1000.0,4.0,null,2.00,null,null,New
271842810766,100.0,USD,null,USD,null,Notebook,null,Windows 7,null,250.0,4.0,INTEL,2.20,null,null,Used
181716853210,455.0,USD,0.0,USD,null,null,Dell,null,null,128.0,8.0,null,1.90,null,Integrated,New other (see details)
201336092505,99.99,USD,null,USD,null,Notebook,Toshiba,Not included,15.6,250.0,4.0,INTEL,2.0,null,null,Seller refurbished
271848781244,899.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,New other (see details)
191557339672,699.99,USD,0.0,USD,Buyer,Notebook,Panasonic,Windows XP,14.0,1000.0,8.0,INTEL,2.40,null,Integrated,Seller refurbished
141645893791,99.99,USD,59.99,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
301601764940,23.1,USD,17.9,USD,null,null,Dell,null,15.4,null,null,null,null,null,null,Used
141631223946,9.99,USD,24.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
351380796186,89.99,USD,0.0,USD,Buyer,Notebook,Lenovo,Not included,12.0,160.0,2.0,INTEL,1.86,null,Integrated,Used
381222108549,9.99,USD,24.0,USD,Buyer,Notebook,Dell,null,15.4,null,null,null,null,null,null,Used
111653087502,159.0,USD,22.0,USD,Buyer,Notebook,IBM,Not included,15.4,null,null,INTEL,2.00,null,Dedicated,Used
201336014687,378.95,USD,4.99,USD,Seller,null,HP,Not included,15.6,320.0,8.0,INTEL,2.80,null,Dedicated,Seller refurbished
171750211958,27.0,USD,null,USD,Buyer,Notebook,HP,null,14.1,null,null,null,null,null,Integrated,Used
131488840723,529.95,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,14.0,320.0,4.0,INTEL,1.90,null,Integrated,New other (see details)
141631464508,9.99,USD,24.0,USD,Buyer,Notebook,Dell,null,15.4,null,null,null,null,null,null,Used
361263901667,79.99,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
261857183883,900.0,USD,null,USD,null,Notebook,null,Not included,15.6,1000.0,8.0,INTEL,2.60,2015,Dedicated,Used
371295303708,150.5,USD,4.99,USD,Seller,Notebook,HP,Windows 7,14.0,null,2.0,INTEL,2.53,null,null,Seller refurbished
121611947305,279.0,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,New
281647758094,229.39,USD,0.0,USD,Seller,Notebook,Acer,Windows 7,17.3,250.0,4.0,AMD,2.20,null,null,Used
231540074135,150.0,USD,20.0,USD,null,Notebook,HP,null,14.1,null,null,null,null,null,Integrated,Used
231540074689,54.0,USD,0.0,USD,null,null,null,null,null,null,null,null,null,null,null,Used
271408727412,194.99,USD,0.0,USD,Buyer,null,null,Windows 7,null,null,null,null,null,null,null,New
221750432136,129.99,USD,null,USD,Buyer,Notebook,HP,Windows 7,15.6,300.0,4.0,null,2.00,null,null,Used
291217366754,1159.99,USD,0.0,USD,Buyer,Laptop,Dell,Windows 8,15.6,null,16.0,INTEL,3.3,null,Dedicated,Manufacturer refurbished
221748388018,150.0,USD,null,USD,null,Netbook,null,Chrome OS,12.0,null,null,null,null,null,null,Used
111143482560,149.0,USD,15.0,USD,Buyer,null,Dell,null,null,null,null,null,1.66,null,null,Seller refurbished
251929011880,159.99,USD,0.0,USD,Buyer,Notebook,HP,Windows XP,17.3,320.0,3.0,INTEL,2.1,null,null,Seller refurbished
301599806671,177.7,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,14.0,null,null,null,1.70,null,null,Seller refurbished
271848865965,160.0,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Seller refurbished
381235764956,200.0,USD,9.99,USD,Buyer,null,Dell,Windows 7,14.0,250.0,4.0,INTEL,2.40,null,null,Manufacturer refurbished
261861451672,290.0,USD,null,USD,null,Notebook,HP,Windows 8,17.3,1000.0,8.0,INTEL,2.20,null,Integrated,Used
371308499802,27.0,USD,22.0,USD,null,null,null,Windows 7,null,null,null,INTEL,null,null,null,Used
251930172315,465.91,USD,0.0,USD,null,Notebook,HP,Windows 8,17.3,1000.0,6.0,INTEL,1.9,null,null,New
261861475884,299.99,USD,0.0,USD,null,Ultrabook,HP,Windows 8,15.6,750.0,6.0,null,2.10,null,Integrated,Used
231536288392,25.0,USD,null,USD,null,Notebook,Toshiba,null,15.0,null,null,null,null,null,null,Used
281647674079,203.49,USD,0.0,USD,Seller,Notebook,Toshiba,Windows 7,16.0,250.0,4.0,INTEL,2.27,null,null,Used
151654252035,20.99,USD,16.0,USD,Buyer,Notebook,HP,Windows 7,null,null,null,null,null,null,null,Used
171765175290,1339.99,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,15.6,512.0,16.0,INTEL,3.30,2013,Dedicated,Manufacturer refurbished
381232850726,140.0,USD,10.0,USD,Buyer,Notebook,Fujitsu,Not included,13.3,null,4.0,INTEL,2.50,null,null,For parts or not working
331465122802,359.99,USD,null,USD,null,Notebook,HP,Not included,15.6,250.0,2.0,INTEL,2.7,null,null,Used
331534721987,40.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,Used
281668456889,690.0,USD,null,USD,null,Notebook,null,Windows 7,17.0,1000.0,16.0,INTEL,2.30,2009,null,Used
261860611672,195.0,USD,0.0,USD,null,Notebook,Gateway,Windows 7,17.3,500.0,4.0,INTEL,2.13,null,null,Used
161677414712,18.5,USD,null,USD,null,Laptop,Dell,Windows XP,null,null,null,null,1.73,null,null,Used
331500406932,547.49,USD,0.0,USD,Buyer,Notebook,Acer,Windows 8,15.6,1000.0,8.0,INTEL,2.00,2014,null,New
181717298839,200.0,USD,48.6,USD,Buyer,Laptop,Asus,Windows 8,10.1,null,null,null,null,null,null,New
221748152932,252.99,USD,null,USD,Buyer,null,Dell,Windows 7,14.1,null,4.0,INTEL,2.66,null,null,Used
381231131663,34.88,USD,0.0,USD,Buyer,Notebook,Gateway,Windows 7,15.6,null,null,INTEL,1.66,null,Integrated,Used
131485921503,199.99,USD,0.0,USD,Buyer,Notebook,Asus,Windows 7,15.6,320.0,4.0,INTEL,2.30,null,Integrated,Used
271844836685,150.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,12.5,320.0,4.0,INTEL,2.5,null,null,Used
351367800954,297.59,USD,0.0,USD,Seller,Notebook,Toshiba,Windows 8,15.6,500.0,4.0,INTEL,2.50,null,Integrated,New other (see details)
131490870705,59.88,USD,19.99,USD,null,Notebook,Gateway,Windows Vista,15.5,null,null,null,null,null,null,Used
191557923210,124.99,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
251932014129,379.99,USD,0.0,USD,null,Notebook,Dell,Windows 8,15.6,750.0,4.0,INTEL,1.9,null,Integrated,New
271842820163,98.0,USD,0.0,USD,null,Notebook,Lenovo,null,15.6,320.0,2.0,AMD,1.4,null,Integrated,Used
181719327559,189.99,USD,0.0,USD,Buyer,Notebook,HP,Not included,12.1,128.0,4.0,INTEL,2.13,null,Integrated,Manufacturer refurbished
191561878008,99.0,USD,18.99,USD,null,null,Acer,null,11.6,64.0,2.0,null,1.00,null,null,Used
351378829860,89.99,USD,0.0,USD,Buyer,Netbook,Samsung,Windows 7,10.1,160.0,1.0,INTEL,1.66,null,null,Used
191563735202,499.0,USD,null,USD,null,Notebook,Asus,Windows 7,17.3,1000.0,8.0,null,2.66,2010,Dedicated,Used
271821378543,79.0,USD,0.0,USD,Buyer,Notebook,HP,Windows XP,15.0,40.0,0.25,INTEL,2.8,null,null,Used
201332544340,660.0,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
221739053828,87.95,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,New other (see details)
121626789529,285.0,USD,0.0,USD,Buyer,Notebook,Lenovo,Windows 7,null,320.0,8.0,INTEL,2.60,null,null,Used
291441565004,349.99,USD,0.0,USD,Buyer,Notebook,Dell,null,17.0,null,null,null,null,null,Dedicated,Seller refurbished
391122577387,20.99,USD,16.0,USD,null,null,Dell,null,null,null,null,null,null,null,null,Seller refurbished
301562963446,895.0,USD,0.0,USD,Buyer,Laptop,Dell,Windows 8,15.6,1000.0,8.0,INTEL,2.80,null,Integrated,Manufacturer refurbished
161677422016,69.0,USD,13.95,USD,null,null,IBM,Windows XP,14.0,null,null,null,1.83,null,null,Used
351314107412,694.99,USD,0.0,USD,Buyer,null,Dell,null,null,null,null,null,null,null,null,Manufacturer refurbished
381233202488,0.99,USD,14.99,USD,Buyer,Notebook,Lenovo,null,14.1,null,1.0,INTEL,1.80,null,Integrated,Used
131493312149,195.0,USD,16.94,USD,null,Ultrabook,Sony,Windows 7,11.1,64.0,2.0,null,1.33,null,Integrated,Used
121630519176,86.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,14.1,500.0,8.0,INTEL,2.70,2011,Integrated,Used
291437568605,190.0,USD,0.0,USD,null,Notebook,Lenovo,Windows Vista,14.0,300.0,4.0,null,2.50,null,Integrated,Used
181722513422,46.0,USD,35.0,USD,Buyer,Notebook,Lenovo,Windows 7,12.1,200.0,3.0,INTEL,2.4,null,Integrated,Used
121618251460,39.99,USD,null,USD,null,Notebook,Dell,Windows XP,null,40.0,1.25,null,1.6,null,null,Used
171764251803,50.0,USD,25.0,USD,null,Notebook,Gateway,null,15.6,null,2.0,AMD,2.10,null,Integrated,For parts or not working
371311315293,259.99,USD,null,USD,Seller,Notebook,HP,Windows 7,17.0,500.0,8.0,INTEL,2.50,null,Integrated,Seller refurbished
261857199254,1.99,USD,5.38,USD,Buyer,null,null,null,null,null,null,null,null,null,null,New
181712444945,80.0,USD,0.0,USD,null,Notebook,Compaq,Windows XP,16.1,60.0,0.512,INTEL,2.40,null,Integrated,Used
301602266763,5.0,USD,12.5,USD,null,Notebook,Dell,null,14.0,20.0,0.25,INTEL,1.2,null,null,For parts or not working
331483738944,288.88,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,17.3,500.0,4.0,AMD,2.5,null,Dedicated,Seller refurbished
371309643059,159.95,USD,null,USD,Buyer,Notebook,Lenovo,Windows 7,14.0,320.0,4.0,INTEL,2.53,null,Integrated,Used
121630522407,182.5,USD,null,USD,null,Notebook,Lenovo,Windows 7,12.5,320.0,8.0,INTEL,2.7,2011,Integrated,Used
231542143556,299.99,USD,0.0,USD,null,null,Acer,Chrome OS,15.6,null,null,null,null,null,null,New
121630520007,171.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,14.1,500.0,8.0,INTEL,2.80,2011,Integrated,Used
251907430251,269.82,USD,30.0,USD,Buyer,Notebook,HP,Windows 7,17.0,250.0,4.0,INTEL,2.66,null,Dedicated,Used
161677428083,230.0,USD,20.0,USD,null,Notebook,Toshiba,Windows 8,15.6,500.0,2.0,INTEL,2.16,null,Integrated,New
181722149688,560.0,USD,0.0,USD,null,Notebook,null,Windows 7,11.6,700.0,8.0,INTEL,2.60,2013,Dedicated,Used
321705400444,1419.0,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,17.3,1000.0,16.0,INTEL,3.5,null,Dedicated,New
251930551476,305.0,USD,20.0,USD,null,Notebook,null,null,17.3,null,null,null,2.20,null,null,Used
321695007203,569.99,USD,0.0,USD,Buyer,Notebook,Dell,null,11.6,128.0,4.0,null,null,null,null,New
201336104629,20.5,USD,19.75,USD,Buyer,Notebook,HP,null,17.0,null,null,null,null,null,null,Used
201336700243,1050.0,USD,0.0,USD,Buyer,Notebook,Lenovo,Windows 8,17.0,250.0,16.0,INTEL,2.50,null,Dedicated,Used
171761816282,33.0,USD,35.0,USD,Buyer,Notebook,Lenovo,Windows 7,15.4,160.0,4.0,INTEL,2.26,null,Integrated,Used
171762400306,174.99,USD,0.0,USD,Buyer,null,Dell,null,null,null,null,null,null,null,null,Seller refurbished
391123632453,399.95,USD,0.0,USD,Buyer,Ultrabook,Dell,Windows 8,15.6,1000.0,8.0,INTEL,1.80,null,Integrated,Used
271842832228,225.0,USD,null,USD,null,Notebook,Asus,Windows 8,11.6,500.0,4.0,INTEL,2.16,null,Integrated,Used
221753083163,149.99,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,11.6,250.0,3.0,INTEL,1.60,null,Integrated,Used
181718059812,46.0,USD,null,USD,null,null,HP,null,17.3,500.0,2.0,AMD,2.80,null,null,For parts or not working
391118268894,62.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
361275950669,10.49,USD,null,USD,null,null,Lenovo,Not included,14.1,null,4.0,INTEL,2.2,null,null,For parts or not working
151657062992,205.0,USD,15.0,USD,null,null,null,null,null,null,null,null,null,null,null,Used
371306234023,99.99,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
400907197536,33.0,USD,0.0,USD,null,null,null,null,null,null,null,null,null,null,null,Seller refurbished
321734408431,339.99,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,15.6,750.0,4.0,null,2.00,null,Integrated,New
261862740564,549.0,USD,0.0,USD,null,Ultrabook,Sony,Windows 7,13.3,128.0,4.0,INTEL,2.6,null,Integrated,Used
291433028712,399.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Manufacturer refurbished
301599844489,35.07,USD,21.99,USD,null,Notebook,HP,null,15.6,null,null,null,null,null,null,Used
221748419461,112.5,USD,null,USD,null,Notebook,Lenovo,Windows 7,15.6,500.0,8.0,INTEL,2.50,null,Integrated,Used
371309679718,269.95,USD,4.99,USD,Seller,Notebook,HP,Windows 7,15.6,128.0,4.0,INTEL,2.50,null,Dedicated,Seller refurbished
151654000680,33.5,USD,null,USD,null,Notebook,Dell,Windows XP,15.0,160.0,1.0,null,2.66,null,null,Used
291436641649,90.0,USD,null,USD,null,Notebook,HP,Windows 7,14.0,500.0,4.0,AMD,2.6,null,null,Used
161679227956,67.0,USD,null,USD,Buyer,Notebook,HP,Windows 7,14.0,250.0,4.0,INTEL,2.53,2010,Integrated,Seller refurbished
141616716146,87.99,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,15.0,40.0,1.5,INTEL,1.60,null,Integrated,Seller refurbished
201335953029,130.27,USD,16.0,USD,null,null,HP,null,null,null,null,null,null,null,null,Seller refurbished
381235803434,185.0,USD,9.99,USD,Buyer,null,Dell,Windows 7,14.1,320.0,4.0,INTEL,2.50,null,null,Manufacturer refurbished
121594237902,179.0,USD,10.0,USD,Buyer,Notebook,Gateway,Windows 8,10.1,320.0,2.0,INTEL,1.46,null,null,New other (see details)
371311029700,10.5,USD,23.0,USD,null,null,Dell,Windows 7,14.1,80.0,2.0,AMD,2.00,null,null,Used
321735870132,450.0,USD,null,USD,Buyer,null,Lenovo,null,null,null,null,null,null,null,null,Used
171748193021,115.49,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,14.1,40.0,2.0,INTEL,2.40,null,Integrated,Used
201336051958,90.0,USD,14.0,USD,Buyer,Notebook,Asus,null,15.6,500.0,4.0,null,1.86,null,null,New
321732060575,879.0,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,14.0,750.0,8.0,INTEL,2.40,null,Dedicated,Manufacturer refurbished
381234184057,34.99,USD,0.0,USD,Buyer,null,Lenovo,Not included,14.0,160.0,2.0,INTEL,2.40,null,null,Used
261864289219,1224.99,USD,75.0,USD,Buyer,Notebook,HP,Windows 7,17.3,500.0,8.0,AMD,1.90,null,Integrated,Used
231540007009,179.98,USD,0.0,USD,Buyer,Notebook,Lenovo,Not included,13.3,160.0,2.048,INTEL,2.60,null,null,Used
311344908611,299.99,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,15.6,750.0,4.0,AMD,2.40,null,null,Manufacturer refurbished
121630445785,134.99,USD,13.8,USD,Buyer,Notebook,Dell,Windows 7,14.1,160.0,2.0,INTEL,1.80,null,Integrated,Used
201332580507,31.0,USD,15.0,USD,Buyer,Notebook,HP,Not included,17.0,100.0,1.0,INTEL,3.60,null,null,Used
201319871528,110.0,USD,null,USD,null,Netbook,HP,Windows 8,10.1,160.0,1.0,INTEL,1.66,2010,Integrated,Used
251925106882,91.01,USD,20.0,USD,null,Notebook,Dell,Windows 7,17.3,500.0,4.0,INTEL,2.53,null,Integrated,Used
291410610690,368.99,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,15.6,750.0,4.0,INTEL,2.16,null,null,New
231539091683,44.99,USD,0.0,USD,Buyer,null,Panasonic,Not included,10.4,60.0,0.512,INTEL,1.20,null,null,Used
251920723222,225.0,USD,null,USD,Buyer,Notebook,Lenovo,Windows 7,14.0,500.0,4.0,INTEL,2.50,null,Integrated,Used
151659101014,769.0,USD,0.0,USD,Seller,Laptop,Lenovo,Windows 8,12.5,256.0,8.0,INTEL,1.80,null,Integrated,Manufacturer refurbished
371309927771,52.0,USD,null,USD,null,null,Sony,Not included,10.1,40.0,0.512,INTEL,1.0,null,null,For parts or not working
151657073868,42.98,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
191564486665,31.0,USD,0.0,USD,null,null,null,null,null,null,null,null,null,null,null,Seller refurbished
231519277079,209.99,USD,null,USD,Buyer,Notebook,HP,Windows Vista,12.5,null,null,null,null,null,Integrated,Used
151654274343,20.5,USD,null,USD,null,Notebook,HP,Windows 7,15.6,null,null,INTEL,2.80,null,null,Used
171752779252,109.0,USD,0.0,USD,null,Notebook,Lenovo,null,12.1,null,null,null,null,null,null,Used
371309928125,7.5,USD,null,USD,null,null,Lenovo,Not included,14.1,null,2.0,INTEL,2.66,null,null,For parts or not working
361276474118,189.98,USD,15.0,USD,Buyer,Laptop,Lenovo,Windows 7,12.1,320.0,4.0,INTEL,2.00,null,Integrated,Used
371311043208,1.0,USD,23.0,USD,null,null,Dell,Windows 7,14.1,null,2.0,AMD,1.80,null,null,Used
221749429585,329.95,USD,0.0,USD,Buyer,Laptop,HP,Windows 8,13.3,128.0,4.0,INTEL,1.30,null,null,Used
171759316926,100.0,USD,36.0,USD,null,Notebook,HP,Windows 7,11.6,16.0,2.0,null,1.7,null,Integrated,New other (see details)
221750399681,325.0,USD,0.0,USD,Buyer,Portable,null,null,null,null,null,null,null,null,null,New
261741004487,179.99,USD,0.0,USD,Buyer,Laptop,null,null,15.4,null,null,null,null,null,null,Seller refurbished
261862753666,21.5,USD,null,USD,null,null,Toshiba,null,null,null,null,null,null,null,null,Used
161681894129,299.0,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,14.0,250.0,2.0,INTEL,2.5,null,Integrated,Used
